    Time;     r;   tn;    t;   tx
19450821;   0.0; 15.3; 19.0; 24.3
19450822;   3.7; 15.7; 20.7; 26.4
19450823;   0.0; 15.8; 18.5; 23.0
19450824;   0.0; 15.0; 19.6; 25.0
19450825;   0.0; 15.1; 20.4; 26.5
19450826;   0.0; 18.0; 22.6; 28.3
19450827;   0.0; 15.0; 19.7; 27.3
19450828;   0.0; 13.9; 20.0; 27.7
19450829;   0.0; 13.0; 20.4; 29.3
19450830;   0.0; 13.9; 23.3; 31.6
19450831;   1.4; 17.9; 24.4; 33.6
19450901;   0.0; 16.6; 21.0; 26.5
19450902;   0.0; 13.4; 17.9; 24.5
19450903;   0.0; 12.0; 18.7; 26.2
19450904;   0.0; 13.2; 19.4; 26.8
19450905;   0.0; 11.8; 18.2; 25.8
19450906;   0.0; 12.4; 21.1; 28.9
19450907;   0.0; 12.1; 16.9; 22.7
19450908;   0.0;  9.5; 15.8; 22.7
19450909;   0.0;  9.4; 16.7; 23.9
19450910;   0.0; 13.2; 17.6; 21.8
19450911;   5.8; 13.5; 17.8; 21.9
19450912;  11.2; 11.4; 12.4; 17.2
19450913;   0.0; 12.4; 15.6; 22.7
19450914;   0.0;  9.4; 15.2; 23.1
19450915;   0.2;  9.4; 17.5; 23.9
19450916;   0.2; 17.0; 18.9; 23.4
19450917;   0.0; 14.9; 19.9; 27.2
19450918;   0.0; 15.4; 20.8; 28.8
19450919;   0.0; 16.1; 22.1; 29.7
19450920;   0.0; 15.8; 18.2; 21.9
19450921;   0.0; 13.8; 19.0; 28.2
19450922;   0.0; 14.1; 19.8; 26.9
19450923;   0.0; 15.1; 20.1; 29.1
19450924;  19.6; 12.6; 14.3; 19.7
19450925;   9.9; 11.6; 13.5; 16.8
19450926;   1.2; 11.5; 12.6; 14.6
19450927;   0.4;  9.8; 12.7; 17.4
19450928;   0.2; 10.2; 13.5; 17.4
19450929;   0.0; 10.7; 12.0; 14.7
19450930;   0.0;  7.6; 10.8; 16.6
19451001;   9.7;  6.6;  9.8; 13.7
19451002;   0.4;  6.8;  9.7; 14.1
19451003;   1.7;  6.2;  7.8;  9.9
19451004;   4.1;  6.9;  7.4;  8.5
19451005;   2.9;  6.3;  7.6;  8.6
19451006;   1.1;  7.2;  8.7; 12.0
19451007;   0.0;  7.6;  9.7; 13.8
19451008;   0.0;  5.6;  8.4; 14.3
19451009;   0.0;  4.1;  8.4; 16.5
19451010;   0.0;  3.7; 10.9; 17.7
19451011;   0.0;  5.0; 13.5; 21.7
19451012;   0.0;  8.8; 12.1; 16.8
19451013;   0.0;  6.2; 11.2; 15.3
19451014;   0.0; 10.7; 12.2; 15.9
19451015;   0.0; 11.2; 12.1; 15.5
19451016;   0.0;  9.9; 12.2; 17.7
19451017;   0.0;  8.4; 11.7; 16.2
19451018;   0.0; 10.1; 11.6; 17.3
19451019;   0.0;  9.2; 11.2; 15.4
19451020;   0.0;  7.6; 10.3; 16.0
19451021;   0.0;  7.5; 10.1; 17.0
19451022;   0.0;  3.0;  7.4; 14.9
19451023;   0.0;  5.2;  9.1; 11.8
19451024;   0.0;  7.4; 11.8; 16.5
19451025;   0.0;  7.9; 11.7; 17.4
19451026;   0.1;  6.6; 11.4; 14.5
19451027;  11.9;  8.5;  9.9; 12.7
19451028;   0.0;  6.8; 11.6; 17.3
19451029;   0.0;  7.6; 13.4; 19.1
19451030;   0.0;  7.7; 11.7; 18.5
19451031;   0.0;  7.3; 11.8; 19.7
19451101;   0.0;  7.1; 11.7; 18.2
19451102;   0.6;  9.9; 12.5; 15.6
19451103;   0.4; 11.2; 12.5; 13.6
19451104;   0.1; 11.4; 12.2; 13.1
19451105;   0.0;  8.6;  9.3; 12.1
19451106;   0.0;  6.1;  7.7; 11.2
19451107;   0.0;  2.4;  6.5; 12.1
19451108;   2.8;  3.1;  6.1;  7.1
19451109;  19.7;  5.6;  7.3;  8.9
19451110;   4.5;  5.9;  7.0;  9.7
19451111;   2.4;  2.5;  5.8;  7.3
19451112;   0.0;  1.7;  3.4;  7.1
19451113;  10.8;  1.0;  5.9;  7.2
19451114;  38.7;  6.5;  8.8;  9.7
19451115;   7.2;  6.3;  6.7; 10.6
19451116;   3.5;  5.2;  6.2;  6.9
19451117;   0.2;  5.9;  6.9;  8.5
19451118;   0.2;  5.3;  5.7;  6.7
19451119;   0.0;  0.3;  1.8;  5.3
19451120;   0.0; -1.1;  0.2;  3.5
19451121;   0.0; -1.7;  1.3;  2.0
19451122;   0.0;  0.9;  1.7;  2.5
19451123;   1.1;  0.7;  1.1;  1.7
19451124;   2.8;  0.7;  1.8;  2.7
19451125;   9.2;  1.1;  1.6;  2.7
19451126;   0.1; -0.3;  0.8;  3.4
19451127;   0.7; -2.0;  1.1;  2.5
19451128;   0.6; -0.9;  2.1;  3.2
19451129;   0.0;  2.7;  4.4;  6.1
19451130;   0.0;  0.8;  4.4;  6.7
19451201;   0.0;  1.9;  3.7;  6.4
19451202;   0.0; -1.1;  0.3;  1.9
19451203;   0.9; -1.1; -0.1;  0.4
19451204;  12.0;  0.1;  0.9;  1.3
19451205;   9.1;  0.7;  1.1;  1.4
19451206;   0.0;  0.5;  1.5;  2.1
19451207;   2.6;  0.1;  0.4;  1.9
19451208;   8.4; -3.0; -1.5;  0.1
19451209;   0.0; -1.2; -0.1;  1.2
19451210;   0.0; -2.6; -1.6; -0.1
19451211;   0.0; -2.3; -0.8;  0.7
19451212;   0.0; -5.1; -2.7;  0.2
19451213;   6.9; -6.3; -1.7;  3.9
19451214;   0.4; -0.6;  2.4;  3.9
19451215;   0.0; -1.4;  0.7;  4.6
19451216;   0.0; -3.2;  0.2;  3.3
19451217;   0.0; -2.1;  0.3;  4.6
19451218;   0.0; -2.2; -0.1;  2.1
19451219;   1.7; -2.9;  0.5;  2.1
19451220;   0.5; -1.0;  1.5;  3.0
19451221;   0.0;  0.4;  2.5;  4.0
19451222;   2.5;  2.2;  3.5;  7.1
19451223;   2.9;  1.5;  4.9;  6.1
19451224;   0.3;  4.3;  4.5;  5.6
19451225;   0.0;  4.3;  5.7;  7.7
19451226;   0.0;  1.6;  5.1;  8.6
19451227;   0.1;  3.2;  3.9;  5.6
19451228;   0.7;  2.6;  4.2;  5.2
19451229;   0.0;  2.0;  4.2;  7.5
19451230;   0.2;  0.4;  3.0;  5.5
19451231;   0.0; -0.6;  0.3;  3.2
19460101;   0.0; -1.6; -0.7;  1.7
19460102;   0.0; -4.7; -2.2; -0.2
19460103;   0.2; -4.6; -1.8;  0.5
19460104;   0.0; -4.6; -3.1; -0.8
19460105;   0.0; -7.4; -4.7; -0.7
19460106;   0.0; -7.6; -4.7; -0.3
19460107;   0.0; -6.1; -3.4;  0.8
19460108;   0.0; -7.2; -4.6; -3.5
19460109;   0.0; -7.8; -6.0; -4.9
19460110;   3.0; -6.1; -4.3; -3.5
19460111;   0.9; -3.6;  2.6;  6.8
19460112;   0.3;  0.8;  5.9; 10.0
19460113;   0.0;  2.5;  4.1;  8.5
19460114;   0.0; -1.9; -1.4;  2.7
19460115;   0.0; -3.0; -1.9;  0.4
19460116;   1.5; -5.3; -3.2; -1.2
19460117;   0.0; -6.0; -4.7; -3.1
19460118;   0.0; -7.0; -4.5; -2.0
19460119;   0.0; -6.5; -2.8;  0.8
19460120;   2.5; -2.9; -0.0;  0.8
19460121;   0.0; -5.6; -2.3;  0.3
19460122;   0.0; -6.2; -4.6; -0.8
19460123;   0.0;-10.2; -7.1; -2.0
19460124;   0.0; -9.0; -3.9;  0.2
19460125;   0.0; -8.6; -5.0; -0.4
19460126;   0.0; -9.3; -5.9; -2.5
19460127;   0.0; -8.1; -5.4; -3.0
19460128;   0.0; -7.6; -5.3; -1.9
19460129;   0.8; -9.4; -5.5; -2.7
19460130;   3.0; -5.4; -2.8; -1.1
19460131;   0.0; -2.7;  1.4;  4.2
19460201;   0.0;  0.7;  2.2;  7.5
19460202;   0.0; -2.5;  0.3;  4.2
19460203;   0.0; -1.8;  0.6;  4.3
19460204;   0.0;  0.0;  4.9;  7.0
19460205;   0.2;  3.1;  8.2;  9.8
19460206;   0.5;  2.5;  5.0;  7.9
19460207;  15.2;  2.1;  3.3;  6.4
19460208;  15.2;  1.9;  7.5;  9.5
19460209;   0.0;  4.8;  7.4; 11.0
19460210;   0.0;  1.8;  3.0;  7.2
19460211;   3.0; -0.2;  4.6;  6.0
19460212;   0.3;  0.5;  1.9;  6.4
19460213;   0.0; -2.1; -1.1;  2.2
19460214;   0.4; -3.5; -2.1;  1.1
19460215;   3.5; -3.7;  0.7;  3.0
19460216;   2.5;  1.4;  3.6;  5.7
19460217;   0.0;  2.8;  3.5;  5.2
19460218;   1.4;  2.4;  4.7;  7.2
19460219;  11.0; -0.9;  1.3;  4.1
19460220;   5.3;  0.4;  3.3;  5.3
19460221;   0.4;  1.4;  2.6;  6.0
19460222;   0.0; -2.3; -1.2;  2.1
19460223;   0.0; -4.3;  0.3;  4.2
19460224;   0.2;  0.4;  2.5;  6.5
19460225;   0.0; -0.2;  0.6;  4.8
19460226;   0.0; -2.3;  0.9;  3.5
19460227;   0.0;  0.3;  1.0;  2.1
19460228;   0.0;  1.0;  3.2;  9.4
19460301;   4.0; -0.7;  7.8; 13.7
19460302;  10.7;  5.2;  6.0;  9.2
19460303;   0.0;  3.1;  5.6;  7.8
19460304;   3.5;  2.0;  2.8;  5.6
19460305;   1.7;  2.5;  3.6;  5.2
19460306;   0.0;  0.2;  5.4;  9.7
19460307;   0.0;  1.9;  4.3;  6.0
19460308;   0.0;  3.2;  6.6; 11.4
19460309;   0.0;  0.8;  5.7; 12.9
19460310;   0.0;  0.7;  6.9; 13.6
19460311;   0.0;  2.1;  6.7; 13.5
19460312;   0.0;  3.6;  7.8; 14.2
19460313;   0.7;  5.0;  8.7; 13.2
19460314;   5.6;  4.7;  9.2; 12.3
19460315;   0.5;  8.3; 10.7; 14.6
19460316;   0.3;  7.0;  7.7; 10.6
19460317;   2.2;  1.2;  2.0;  7.0
19460318;   0.1; -1.7;  1.0;  5.3
19460319;   0.0; -1.4;  3.6;  9.7
19460320;   0.0; -1.8;  4.2; 12.5
19460321;   0.0;  0.3; 11.1; 17.1
19460322;   0.0;  6.2; 12.9; 20.8
19460323;   0.0;  7.3; 11.6; 18.8
19460324;   0.2;  5.9; 10.7; 15.9
19460325;   0.6;  8.0;  9.8; 15.4
19460326;   0.0;  7.0;  8.7; 12.6
19460327;   0.0;  3.7;  6.2; 13.0
19460328;   0.0; -0.7;  7.3; 12.9
19460329;   0.0;  5.3; 10.6; 17.4
19460330;   0.0;  2.8;  9.2; 15.8
19460331;   0.0;  4.4; 12.4; 21.2
19460401;   0.0;  8.4; 15.9; 22.4
19460402;   0.0;  8.0; 12.2; 19.4
19460403;   0.0;  6.9; 13.8; 22.8
19460404;   0.0;  6.7; 15.3; 25.9
19460405;   0.0;  8.0; 17.7; 25.9
19460406;   0.0; 12.5; 18.3; 24.2
19460407;   0.0;  7.1; 10.4; 18.1
19460408;   0.0;  3.8; 10.6; 17.2
19460409;   0.0;  5.9; 14.5; 22.0
19460410;   1.1;  7.7;  9.6; 14.3
19460411;   0.0;  5.2;  6.8; 11.9
19460412;   0.7;  0.9;  9.3; 13.3
19460413;   0.0;  6.6; 12.6; 19.7
19460414;   0.0;  6.5; 15.2; 22.6
19460415;   0.0; 10.3; 16.3; 25.0
19460416;   0.0; 10.6; 18.0; 26.5
19460417;   0.0; 11.3; 18.7; 25.4
19460418;   0.0; 12.1; 16.7; 24.0
19460419;   0.0;  7.3; 12.1; 25.0
19460420;   0.3;  7.2;  9.7; 11.9
19460421;   0.0;  9.7; 14.1; 21.4
19460422;   0.1;  8.4; 15.3; 23.6
19460423;   0.0;  9.4; 11.4; 16.8
19460424;   0.0;  6.1; 12.6; 19.9
19460425;   0.0;  9.3; 15.1; 23.4
19460426;   0.0;  8.2; 16.7; 24.3
19460427;   0.0;  9.7; 16.0; 20.6
19460428;   0.5; 12.8; 15.7; 22.4
19460429;   0.0; 10.0; 18.5; 24.3
19460430;   0.0; 12.8; 20.4; 28.9
19460501;   0.0; 13.5; 21.7; 29.0
19460502;   0.0; 14.6; 21.1; 28.8
19460503;   0.0; 14.2; 21.0; 28.9
19460504;   1.0; 13.2; 19.8; 29.1
19460505;   0.0; 15.7; 19.2; 26.3
19460506;   0.0; 15.0; 19.2; 26.0
19460507;  22.8; 15.7; 18.0; 25.7
19460508;   0.0; 13.4; 19.8; 26.4
19460509;   0.0; 13.1; 15.4; 20.5
19460510;   0.0;  6.5; 12.9; 18.0
19460511;   0.0;  7.9; 16.9; 24.4
19460512;   0.5; 11.8; 19.0; 26.8
19460513;   0.0; 14.6; 20.3; 26.0
19460514;   0.7; 16.2; 17.7; 24.1
19460515;   6.5; 14.1; 16.4; 22.6
19460516;  12.9; 11.8; 16.5; 22.9
19460517;  29.3; 13.6; 15.9; 23.6
19460518;   0.0; 14.2; 18.1; 23.1
19460519;   0.0; 12.7; 19.0; 26.3
19460520;   0.0; 13.2; 19.9; 26.9
19460521;   5.2; 14.9; 19.6; 25.9
19460522;   7.1; 14.9; 17.7; 23.5
19460523;   4.0; 16.0; 18.7; 24.1
19460524;   0.0; 15.0; 19.8; 25.3
19460525;   3.1; 17.0; 20.8; 27.0
19460526;   5.0; 15.7; 19.9; 27.9
19460527;   0.4; 15.3; 18.3; 23.3
19460528;   1.5; 16.1; 19.2; 23.5
19460529;   0.2; 14.5; 21.1; 27.8
19460530;   9.8; 14.2; 20.1; 28.0
19460531;   0.0; 17.2; 21.3; 26.0
19460601;   0.0; 16.0; 22.0; 27.7
19460602;   0.0; 17.5; 23.9; 28.4
19460603;   7.9; 15.1; 19.5; 24.9
19460604;   0.6; 13.8; 17.2; 22.1
19460605;   0.0; 12.5; 17.6; 22.8
19460606;   0.0; 11.7; 20.1; 26.1
19460607;   0.0; 15.5; 22.0; 28.9
19460608;   0.0; 16.7; 24.1; 31.2
19460609;   0.0; 17.0; 25.6; 32.4
19460610;   0.0; 21.2; 27.1; 32.8
19460611;   0.0; 19.3; 24.8; 30.6
19460612;   6.6; 19.3; 24.0; 30.0
19460613;   2.6; 17.6; 21.6; 30.4
19460614;   0.0; 12.0; 15.6; 19.5
19460615;   0.0; 12.1; 16.5; 21.5
19460616;   5.5; 10.7; 17.5; 24.7
19460617;   5.8; 14.8; 17.0; 22.7
19460618;   0.7; 13.6; 19.1; 23.8
19460619;   0.1; 14.8; 22.1; 27.4
19460620;  16.2; 18.9; 22.1; 27.5
19460621;   4.7; 16.5; 21.2; 26.2
19460622;   2.0; 18.2; 23.6; 28.6
19460623;  17.2; 19.1; 21.6; 28.7
19460624;  11.5; 16.0; 18.2; 23.1
19460625;   0.0; 13.7; 17.5; 21.9
19460626;   0.0; 13.9; 20.0; 25.7
19460627;   2.9; 15.4; 19.1; 26.2
19460628;   0.0; 16.1; 23.1; 29.6
19460629;   0.0; 17.9; 24.4; 31.5
19460630;   0.0; 19.8; 25.8; 32.6
19460701;   0.0; 19.1; 26.2; 32.8
19460702;   0.0; 20.5; 26.4; 32.9
19460703;   0.0; 19.9; 25.5; 31.6
19460704;   0.0; 19.7; 25.7; 32.0
19460705;   0.0; 17.9; 26.1; 33.9
19460706;   0.0; 18.9; 27.3; 35.0
19460707;   5.7; 21.0; 24.7; 33.3
19460708;   0.0; 19.1; 24.3; 31.1
19460709;   4.6; 17.4; 19.0; 22.0
19460710;   0.0; 16.2; 21.5; 26.4
19460711;   0.0; 16.8; 19.5; 23.7
19460712;   0.0; 15.3; 20.6; 25.0
19460713;   0.0; 16.3; 20.8; 26.6
19460714;   0.8; 15.2; 18.9; 24.1
19460715;   4.1; 14.6; 23.0; 29.5
19460716;   0.1; 16.3; 19.2; 25.9
19460717;   0.0; 14.9; 23.6; 30.6
19460718;   0.0; 19.6; 27.3; 34.9
19460719;   0.1; 20.7; 25.7; 32.6
19460720;   2.1; 20.2; 24.8; 31.0
19460721;   6.6; 19.2; 22.8; 30.4
19460722;   0.2; 18.2; 21.3; 26.2
19460723;   0.0; 17.8; 21.8; 26.9
19460724;   0.0; 17.3; 23.0; 28.8
19460725;   0.0; 17.9; 24.6; 31.6
19460726;   0.0; 18.5; 25.9; 33.3
19460727;   0.0; 18.8; 27.1; 35.6
19460728;   0.0; 20.1; 27.9; 36.3
19460729;   0.6; 20.5; 23.6; 28.8
19460730;   0.0; 17.1; 20.5; 26.8
19460731;   0.0; 15.9; 23.3; 30.1
19460801;   0.5; 18.7; 20.6; 25.0
19460802;   0.0; 15.6; 19.6; 25.0
19460803;   0.0; 14.3; 22.6; 28.5
19460804;   0.0; 18.1; 25.2; 32.7
19460805;   0.1; 18.8; 24.0; 32.6
19460806;   0.6; 18.3; 24.3; 30.5
19460807;   0.0; 20.2; 24.0; 30.2
19460808;   0.0; 17.7; 23.7; 30.6
19460809;   0.0; 17.7; 24.8; 33.1
19460810;   0.0; 20.0; 28.4; 37.9
19460811;   0.0; 21.5; 28.6; 37.2
19460812;   0.0; 23.2; 27.8; 35.5
19460813;   0.0; 20.1; 25.4; 37.4
19460814;   0.0; 17.0; 23.0; 30.7
19460815;   7.4; 16.8; 24.3; 32.1
19460816;   0.0; 16.7; 21.0; 28.4
19460817;   0.0; 16.8; 25.1; 33.8
19460818;   0.0; 19.6; 28.5; 37.3
19460819;   0.0; 22.8; 29.9; 37.1
19460820;   0.0; 20.6; 24.2; 31.3
19460821;   1.5; 18.7; 22.2; 29.5
19460822;   9.8; 16.2; 20.3; 26.9
19460823;  29.9; 14.6; 16.9; 20.8
19460824;   0.3; 14.7; 16.2; 18.4
19460825;   0.0; 14.4; 16.3; 21.1
19460826;   0.2; 13.8; 18.4; 25.6
19460827;   0.0; 15.9; 18.6; 22.1
19460828;   0.0; 13.9; 18.3; 24.8
19460829;   0.0; 12.6; 20.2; 28.2
19460830;   0.0; 14.9; 23.4; 31.5
19460831;   1.3; 19.3; 22.3; 30.3
19460901;   0.0; 15.2; 18.4; 24.3
19460902;   0.0; 13.3; 17.6; 22.6
19460903;   0.0; 16.3; 18.3; 22.3
19460904;   0.0; 13.1; 19.8; 26.5
19460905;   0.0; 16.5; 22.3; 30.2
19460906;   0.0; 17.2; 24.2; 32.3
19460907;   0.0; 20.0; 22.7; 28.9
19460908;   0.0; 17.4; 24.1; 31.6
19460909;   0.0; 18.7; 20.1; 25.3
19460910;   0.0; 14.3; 18.4; 24.4
19460911;   0.0; 12.1; 17.0; 24.6
19460912;   0.0; 14.4; 17.9; 23.5
19460913;   0.0; 13.3; 17.8; 25.4
19460914;   0.0; 12.2; 18.4; 26.7
19460915;   0.0; 11.3; 16.3; 21.8
19460916;   0.0; 14.5; 18.3; 26.0
19460917;   0.0; 14.5; 20.2; 28.3
19460918;   0.0; 13.6; 20.1; 28.4
19460919;   0.2; 16.0; 19.5; 24.3
19460920;   0.0; 12.2; 17.8; 24.3
19460921;   0.0; 13.2; 13.8; 18.6
19460922;   0.0; 11.1; 14.0; 19.9
19460923;   0.0;  9.6; 15.5; 23.7
19460924;   0.0;  9.3; 17.7; 27.5
19460925;   0.0; 11.8; 18.9; 28.8
19460926;   0.0; 13.4; 19.1; 30.0
19460927;   0.0; 12.2; 17.7; 26.1
19460928;   0.0; 11.1; 16.1; 24.7
19460929;   0.0;  9.5; 14.8; 23.7
19460930;   0.0;  9.4; 17.4; 25.3
19461001;   0.0;  9.1; 13.3; 20.6
19461002;   0.0;  7.3; 15.1; 22.6
19461003;   0.0;  6.9; 10.0; 17.9
19461004;   0.0;  3.7; 10.9; 15.6
19461005;   6.4;  7.1;  8.1; 12.8
19461006;   7.6;  7.1;  9.3; 10.1
19461007;   1.3;  6.7;  9.6; 14.5
19461008;   0.0;  7.6;  9.1; 14.1
19461009;   0.0;  5.6;  6.9; 10.4
19461010;   0.0;  5.7;  9.9; 15.1
19461011;   0.0;  4.5; 10.4; 17.5
19461012;   0.0;  4.3;  9.7; 16.1
19461013;   0.0;  6.6;  9.4; 13.1
19461014;   0.0;  5.6;  7.5; 14.8
19461015;   0.0;  3.7;  9.6; 13.6
19461016;   0.0;  7.5;  9.1; 14.8
19461017;   0.0;  1.6;  6.4; 15.1
19461018;   0.0;  1.7;  6.7; 14.9
19461019;   0.0;  5.0;  7.4; 15.6
19461020;   0.1;  1.5;  9.0; 13.9
19461021;   4.9;  8.1; 10.9; 14.6
19461022;   0.0;  8.1; 12.9; 18.1
19461023;   4.9;  4.7;  7.1; 12.8
19461024;   0.0;  0.3;  1.5;  7.2
19461025;   0.0; -2.2; -0.1;  5.6
19461026;   0.0; -4.9;  0.4;  5.5
19461027;  10.0; -3.0;  0.4;  2.2
19461028;   3.0;  1.0;  2.3;  3.1
19461029;   2.9;  2.4;  3.9;  4.9
19461030;   1.8;  3.7;  5.9;  7.9
19461031;   0.6;  5.4;  7.8;  8.9
19461101;   2.8;  8.0; 11.2; 12.8
19461102;   9.9;  9.8; 11.2; 13.0
19461103;   5.8;  8.3;  9.0; 11.0
19461104;   4.0;  7.1;  7.6;  9.2
19461105;   2.5;  6.4;  7.3;  8.9
19461106;   0.0;  1.6;  3.7;  8.4
19461107;   0.0; -1.5;  2.3;  3.6
19461108;   0.0;  2.1;  3.4;  3.9
19461109;   2.5;  3.9;  5.6;  6.6
19461110;  12.4;  3.7;  4.6;  6.9
19461111;   0.0;  2.1;  3.2;  4.4
19461112;   0.0;  0.7;  2.2;  6.5
19461113;   0.0; -1.9;  1.1;  3.7
19461114;   1.5;  1.5;  2.9;  3.7
19461115;   0.7;  3.2;  4.8;  5.3
19461116;   9.2;  5.2;  6.3;  8.2
19461117;  14.5;  2.8;  6.7;  8.4
19461118;   9.7;  5.0;  6.7;  9.2
19461119;   0.2;  4.8;  6.2;  8.7
19461120;   0.6;  4.9;  9.1; 12.8
19461121;   0.6;  7.2;  8.3; 10.6
19461122;   0.0;  6.6;  8.7;  9.5
19461123;   0.0;  6.8;  7.9;  9.9
19461124;   0.0;  2.2;  3.9;  8.9
19461125;   0.0; -0.4;  4.3;  8.2
19461126;   0.0;  4.0;  6.4;  8.4
19461127;   0.3;  5.0;  6.4;  7.4
19461128;   0.4;  6.3;  6.9;  7.5
19461129;   1.6;  3.4;  5.1;  6.8
19461130;   0.5;  4.1;  5.2;  7.3
19461201;   0.0;  1.8;  5.5;  8.9
19461202;   0.6;  5.9;  7.0;  9.8
19461203;   0.6;  2.6;  3.9;  6.4
19461204;   3.6;  3.4;  4.9;  5.7
19461205;   7.5;  2.6;  6.2;  7.5
19461206;  20.2;  6.6;  7.2;  8.4
19461207;   6.8;  3.0;  3.6;  6.6
19461208;   0.0;  2.4;  3.3;  3.6
19461209;   1.0;  2.5;  4.6;  5.7
19461210;  15.0;  5.7;  6.4;  6.8
19461211;   0.4;  3.4;  4.5;  6.6
19461212;   0.0;  1.5;  3.7;  6.9
19461213;   0.0; -1.4; -0.6;  3.9
19461214;   0.0; -5.1; -3.6; -1.4
19461215;   0.0; -7.4; -5.0; -3.0
19461216;   0.0; -5.9; -2.5;  0.4
19461217;   0.0; -6.3; -3.7;  0.9
19461218;   0.0; -8.7; -7.6; -3.1
19461219;   0.0;-10.4; -9.2; -7.5
19461220;   0.0;-12.4; -9.4; -5.0
19461221;   0.0;-11.9; -8.2; -3.0
19461222;   0.0;-10.4; -4.7; -2.9
19461223;   1.0; -3.5; -2.4; -0.9
19461224;   0.0; -2.6; -0.4;  1.3
19461225;   0.0; -1.8; -1.1;  0.4
19461226;   0.0; -3.3; -2.5; -1.8
19461227;   0.0; -2.1; -0.7; -0.3
19461228;   0.0; -2.4; -2.1; -0.4
19461229;   0.0; -3.1; -1.9; -1.1
19461230;   0.0; -2.9; -1.5; -0.6
19461231;   0.3; -1.7; -1.4; -0.8
19470101;   0.0; -2.6; -1.8; -1.4
19470102;   0.5; -2.1; -1.5; -0.9
19470103;   2.3; -2.8; -2.1; -0.5
19470104;   0.0;-11.0; -9.1; -2.7
19470105;   1.8;-15.4;-12.0;-10.4
19470106;   0.1;-13.9;-12.0; -9.0
19470107;   0.0;-16.5;-14.3;-11.6
19470108;   0.0;-15.8;-10.7; -9.5
19470109;   0.1;-12.8; -9.8; -8.6
19470110;   2.8;-10.2; -8.2; -7.4
19470111;   0.0; -7.8; -4.7; -2.3
19470112;   1.0; -7.2; -5.3; -4.4
19470113;  11.4; -6.8; -3.9; -2.5
19470114;   0.1; -2.5;  1.8;  2.8
19470115;   0.0; -2.9;  2.0;  4.2
19470116;   0.0;  0.9;  1.2;  5.2
19470117;   0.2; -1.8; -1.5;  0.9
19470118;   0.0; -2.3;  1.1;  2.6
19470119;   0.0; -0.2;  1.6;  3.8
19470120;   0.0; -1.3; -0.3;  2.1
19470121;   0.0; -3.2; -2.2; -0.2
19470122;   0.0; -4.6; -3.4; -1.6
19470123;   0.0; -8.1; -6.3; -3.2
19470124;   0.0;-11.4; -9.3; -5.6
19470125;   1.7;-14.3;-12.4;-10.0
19470126;  11.4;-12.7; -7.3; -5.9
19470127;   1.1; -7.3; -6.4; -5.7
19470128;   0.1; -7.2; -5.4; -3.7
19470129;   0.0;-12.6;-10.9; -5.2
19470130;   0.0;-15.7;-11.2; -5.5
19470131;   0.0;-16.0;-13.9; -9.3
19470201;   0.0;-18.6;-12.8; -9.7
19470202;   5.5;-11.4; -7.5; -5.1
19470203;   0.4; -9.8; -7.5; -7.2
19470204;   6.0; -7.2; -0.1;  2.3
19470205;  10.0;  0.8;  1.9;  4.1
19470206;   1.3; -6.4; -5.3;  0.8
19470207;   0.0; -8.1; -6.8; -3.0
19470208;  26.4;-11.7; -6.5; -4.8
19470209;   1.7; -4.8;  0.7;  3.4
19470210;   3.0; -3.5; -0.4;  0.9
19470211;   3.0;  0.8;  2.2;  4.3
19470212;   2.1;  1.3;  2.6;  4.3
19470213;   3.8;  1.2;  1.8;  3.4
19470214;   1.4; -2.6; -2.2;  1.2
19470215;   2.0; -4.8; -3.3; -1.7
19470216;   0.0; -3.9; -1.7;  0.3
19470217;   0.0; -6.3; -2.5; -1.1
19470218;   0.3; -4.0; -2.4; -1.5
19470219;  25.8; -3.2; -1.5; -0.7
19470220;   4.5; -3.1; -1.5;  0.5
19470221;   0.0; -5.2; -1.0;  0.8
19470222;   3.4; -2.4;  2.3;  5.1
19470223;   0.0;  1.6;  3.7;  7.4
19470224;   0.6; -1.3; -0.0;  3.7
19470225;   2.9; -1.0;  1.5;  3.4
19470226;   0.4; -4.4; -2.8;  2.9
19470227;   3.9; -4.8; -2.1; -0.9
19470228;   7.3; -1.2;  1.0;  1.7
19470301;   0.0;  0.5;  1.6;  3.6
19470302;   0.2; -0.6;  1.8;  6.7
19470303;   0.0; -2.0;  0.5;  5.4
19470304;   0.0; -4.0; -0.2;  2.0
19470305;   0.6;  0.5;  4.1;  6.0
19470306;   1.0;  2.4;  4.9;  7.4
19470307;   0.4;  3.6;  4.9;  8.5
19470308;   3.3;  0.6;  2.0;  5.5
19470309;   2.2; -0.1;  2.0;  5.0
19470310;   0.0; -0.3;  2.0;  6.1
19470311;  11.6; -0.7;  0.6;  1.7
19470312;   0.0; -0.8;  1.5;  5.5
19470313;   0.0; -3.3;  0.4;  3.5
19470314;   0.0;  1.1;  4.7;  8.1
19470315;   0.0; -0.4;  3.0; 10.7
19470316;   0.0; -2.7;  1.2;  5.3
19470317;   0.8;  0.4;  5.7;  9.8
19470318;   0.0;  2.5;  8.1; 14.4
19470319;   8.5;  2.6;  9.5; 15.1
19470320;   0.0;  6.0;  9.5; 14.3
19470321;   0.0;  7.3;  9.9; 14.3
19470322;   0.0;  5.4; 12.2; 17.4
19470323;   5.9;  9.5; 12.2; 15.0
19470324;   0.6;  7.3; 12.7; 18.9
19470325;   0.0;  8.5; 11.4; 19.6
